,n_req,timestamp,stations,StationName,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce
14524,1638,2017-09-30,26,LA GUARDIA AIRPORT,62.1,55.9,70.0,48.9,0.0,9.4,18.1,26.0,0,0.0,0
14523,259,2017-09-30,25,KINGS POINT,60.8,58.1,66.0,40.13438489176157,0.0,9.4,22.9,31.943805070968285,0,0.0,0
14521,26,2017-09-30,8,CENTRAL PARK,60.2,55.0,68.0,47.8,0.0,4.1,11.1,20.0,0,0.0,0
14522,539,2017-09-30,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.9,54.0,69.1,49.2,0.0,9.5,18.1,27.0,1,0.0,0
14520,243,2017-09-30,3,BERGEN POINT,60.3,56.1,65.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14576,456,2017-10-01,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,58.3,50.0,69.1,46.3,0.04,8.0,15.0,22.62502462436889,0,0.0,0
14574,219,2017-10-01,3,BERGEN POINT,58.5,52.9,68.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14577,268,2017-10-01,25,KINGS POINT,58.4,52.9,71.6,40.13438489176157,0.0,3.9,19.0,26.79138086943345,0,0.0,0
14575,26,2017-10-01,8,CENTRAL PARK,58.3,50.0,68.0,44.3,0.0,3.8,9.9,17.1,0,0.0,0
14579,1738,2017-10-01,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,61.9,55.4,72.0,50.1,0.01,6.7,15.0,31.1,0,0.0,0
14580,83,2017-10-01,55,THE BATTERY,58.6,53.4,66.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14578,1618,2017-10-01,26,LA GUARDIA AIRPORT,58.8,52.0,70.0,45.6,0.0,6.8,15.9,22.0,0,0.0,0
14628,374,2017-10-02,3,BERGEN POINT,60.6,50.7,71.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14634,175,2017-10-02,55,THE BATTERY,62.9,55.9,70.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14629,35,2017-10-02,8,CENTRAL PARK,61.4,50.0,73.0,41.7,0.0,2.3,5.1,10.49414364644646,0,0.0,0
14630,605,2017-10-02,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,61.5,50.0,73.0,46.3,0.0,6.1,8.9,15.335498289595574,0,0.0,0
14631,443,2017-10-02,25,KINGS POINT,62.2,56.8,73.0,40.13438489176157,0.0,3.5,8.0,13.99371708170558,0,0.0,0
14632,2103,2017-10-02,26,LA GUARDIA AIRPORT,64.5,52.0,73.9,42.5,0.0,4.8,8.9,17.1,0,0.0,0
14633,2099,2017-10-02,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,65.8,55.9,75.9,47.3,0.02,4.2,11.1,28.0,1,0.0,0
14683,38,2017-10-03,8,CENTRAL PARK,62.5,52.0,73.0,49.2,0.0,2.5,5.1,10.517101832550107,0,0.0,0
14688,170,2017-10-03,55,THE BATTERY,64.4,61.3,67.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14686,2087,2017-10-03,26,LA GUARDIA AIRPORT,64.0,55.9,73.9,50.0,0.0,5.2,12.0,15.9,0,0.0,0
14685,403,2017-10-03,25,KINGS POINT,61.5,55.6,66.7,40.13438489176157,0.0,4.8,11.1,17.736619563025986,0,0.0,0
14684,526,2017-10-03,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.0,51.1,73.0,50.1,0.0,6.6,11.1,17.943243237958807,0,0.0,0
14687,2111,2017-10-03,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,66.3,59.0,75.9,52.7,0.02,4.8,9.9,27.0,0,0.0,0
14682,359,2017-10-03,3,BERGEN POINT,62.2,56.1,68.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14742,186,2017-10-04,55,THE BATTERY,63.8,56.8,73.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14741,2177,2017-10-04,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,65.8,57.2,78.8,54.4,0.0,6.5,9.9,19.0,0,0.0,0
14740,2190,2017-10-04,26,LA GUARDIA AIRPORT,64.8,57.9,75.0,52.9,0.0,6.8,14.0,21.328025742699694,0,0.0,0
14737,55,2017-10-04,8,CENTRAL PARK,64.0,55.9,75.0,52.0,0.0,3.7,8.9,18.1,0,0.0,0
14738,636,2017-10-04,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.0,51.1,72.0,54.7,0.0,8.8,15.9,23.760182157326067,0,0.0,0
14739,388,2017-10-04,25,KINGS POINT,62.9,58.6,70.2,40.13438489176157,0.0,7.9,15.0,22.613545531317072,0,0.0,0
14736,415,2017-10-04,3,BERGEN POINT,62.7,52.7,76.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14792,617,2017-10-05,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.5,55.0,82.9,60.6,0.0,11.0,15.0,22.969397415923584,0,0.0,0
14793,331,2017-10-05,25,KINGS POINT,71.0,65.7,79.5,40.13438489176157,0.0,9.3,12.0,19.296503538900613,0,0.0,0
14796,164,2017-10-05,55,THE BATTERY,70.0,63.7,78.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14794,1882,2017-10-05,26,LA GUARDIA AIRPORT,73.0,57.9,84.0,58.5,0.0,9.5,15.0,21.0,0,0.0,0
14790,357,2017-10-05,3,BERGEN POINT,70.9,62.6,83.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14795,1685,2017-10-05,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,71.7,64.4,82.4,60.7,0.02,9.0,13.0,40.0,0,0.0,0
14791,25,2017-10-05,8,CENTRAL PARK,71.7,55.9,82.9,58.2,0.0,4.9,8.0,18.1,0,0.0,0
14845,45,2017-10-06,8,CENTRAL PARK,73.3,64.9,82.9,61.9,0.0,2.8,7.0,12.754113665295494,1,0.0,0
14844,346,2017-10-06,3,BERGEN POINT,72.9,67.5,79.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14846,575,2017-10-06,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,72.1,63.0,82.9,64.6,0.0,8.2,12.0,19.17023351533056,1,0.0,0
14850,269,2017-10-06,55,THE BATTERY,72.0,68.0,77.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14847,376,2017-10-06,25,KINGS POINT,72.8,68.7,78.6,40.13438489176157,0.0,5.9,13.0,20.065464140185963,0,0.0,0
14848,1860,2017-10-06,26,LA GUARDIA AIRPORT,74.7,66.0,84.0,62.6,0.0,7.0,12.0,17.1,1,0.0,0
14849,1920,2017-10-06,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,74.0,64.9,84.0,64.6,0.04,5.4,12.0,35.9,0,0.0,0
14899,40,2017-10-07,8,CENTRAL PARK,72.5,66.0,82.0,64.8,0.0,2.6,7.0,12.731155479191846,0,0.0,0
14898,238,2017-10-07,3,BERGEN POINT,72.8,66.7,79.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14904,166,2017-10-07,55,THE BATTERY,72.3,68.2,77.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14902,1702,2017-10-07,26,LA GUARDIA AIRPORT,72.4,66.0,82.0,66.2,0.0,6.4,15.0,21.0,0,0.0,0
14900,483,2017-10-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.7,63.0,81.0,66.9,0.0,6.3,19.0,24.1,0,0.0,0
14901,294,2017-10-07,25,KINGS POINT,69.4,64.0,76.1,40.13438489176157,0.0,6.2,19.0,27.055400009625377,0,0.0,0
14903,1603,2017-10-07,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,73.7,68.0,84.0,65.7,0.03,3.1,11.1,20.0,0,0.0,0
14953,18,2017-10-08,8,CENTRAL PARK,73.9,66.0,81.0,69.7,0.0,4.5,7.0,12.949258247176486,1,0.0,0
14954,387,2017-10-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.2,63.0,79.0,69.9,0.0,14.6,19.0,25.1,1,0.0,0
14957,1428,2017-10-08,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,73.5,68.0,82.0,70.0,0.0,7.0,9.9,42.9,1,0.0,0
14956,1555,2017-10-08,26,LA GUARDIA AIRPORT,74.0,66.0,82.0,70.1,0.0,9.3,12.0,18.1,1,0.0,0
14952,217,2017-10-08,3,BERGEN POINT,74.8,72.5,78.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
14955,218,2017-10-08,25,KINGS POINT,72.1,70.9,75.7,40.13438489176157,0.0,14.6,21.0,30.338143356073164,0,0.0,0
14958,78,2017-10-08,55,THE BATTERY,73.3,71.6,75.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15008,410,2017-10-09,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.1,69.8,72.0,70.9,0.05,13.7,26.0,35.9,1,0.0,0
15007,21,2017-10-09,8,CENTRAL PARK,73.9,71.1,77.0,71.5,0.27,3.5,7.0,15.9,1,0.0,0
15009,274,2017-10-09,25,KINGS POINT,72.2,70.9,74.7,40.13438489176157,0.0,13.4,26.0,35.996643064687916,0,0.0,0
15011,1395,2017-10-09,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,73.9,71.6,77.0,71.5,0.3,4.6,12.0,20.0,1,0.0,0
15010,1489,2017-10-09,26,LA GUARDIA AIRPORT,73.9,71.1,80.1,71.5,0.39,9.0,22.0,31.1,1,0.0,0
15012,116,2017-10-09,55,THE BATTERY,73.8,71.8,76.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15006,222,2017-10-09,3,BERGEN POINT,74.7,72.9,76.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15066,145,2017-10-10,55,THE BATTERY,74.1,68.5,80.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15060,386,2017-10-10,3,BERGEN POINT,74.5,68.9,79.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15061,27,2017-10-10,8,CENTRAL PARK,73.8,66.0,81.0,63.7,0.21,3.3,8.0,13.970758895601936,0,0.0,0
15065,2017,2017-10-10,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,75.4,69.1,84.2,65.6,0.24,4.6,8.0,18.1,0,0.0,0
15063,461,2017-10-10,25,KINGS POINT,73.0,68.0,79.3,40.13438489176157,0.0,6.7,15.0,22.4757964146952,0,0.0,0
15064,2214,2017-10-10,26,LA GUARDIA AIRPORT,75.1,69.1,81.0,63.8,0.21,8.4,15.0,20.0,0,0.0,0
15062,616,2017-10-10,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.9,66.0,84.0,64.8,0.33,7.8,14.0,18.1,1,0.0,0
15113,390,2017-10-11,3,BERGEN POINT,70.2,66.2,74.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15115,544,2017-10-11,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.8,62.1,84.0,61.6,0.0,5.9,13.0,20.065464140185963,1,0.0,0
15119,181,2017-10-11,55,THE BATTERY,71.4,68.4,77.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15118,2081,2017-10-11,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,72.3,68.0,84.0,60.7,0.06,7.1,12.0,19.043963491760508,1,0.0,0
15114,34,2017-10-11,8,CENTRAL PARK,69.7,64.9,81.0,58.7,0.0,4.2,7.0,12.914820968021017,1,0.0,0
15116,392,2017-10-11,25,KINGS POINT,68.5,65.3,74.8,40.13438489176157,0.0,2.9,9.9,16.127417076984564,0,0.0,0
15117,2029,2017-10-11,26,LA GUARDIA AIRPORT,70.8,68.0,81.0,58.5,0.0,7.0,15.0,22.510233693850665,1,0.0,0
15169,361,2017-10-12,25,KINGS POINT,60.6,57.9,65.5,40.13438489176157,0.0,5.6,9.9,16.437352589383778,0,0.0,0
15170,1745,2017-10-12,26,LA GUARDIA AIRPORT,62.7,59.0,78.1,52.5,0.07,14.4,20.0,26.0,1,0.0,0
15171,1733,2017-10-12,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,64.2,60.8,77.0,55.2,0.06,13.0,19.0,26.0,1,0.0,0
15172,181,2017-10-12,55,THE BATTERY,62.7,59.5,67.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15168,683,2017-10-12,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,61.4,57.0,77.0,52.6,0.1,13.1,19.0,22.0,1,0.0,0
15166,382,2017-10-12,3,BERGEN POINT,62.6,59.7,67.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15167,40,2017-10-12,8,CENTRAL PARK,60.7,55.9,77.0,52.3,0.12,7.2,13.0,22.0,1,0.0,0
15223,360,2017-10-13,25,KINGS POINT,57.5,53.6,63.9,40.13438489176157,0.0,5.2,8.9,15.232186452129163,0,0.0,0
15224,2014,2017-10-13,26,LA GUARDIA AIRPORT,59.1,53.1,68.0,48.9,0.03,11.2,15.9,19.0,0,0.0,0
15225,1765,2017-10-13,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,61.2,55.0,70.0,52.2,0.0,9.3,15.0,21.0,0,0.0,0
15222,578,2017-10-13,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,58.7,53.1,66.9,50.2,0.08,11.0,13.0,18.1,0,0.0,0
15221,29,2017-10-13,8,CENTRAL PARK,58.3,52.0,66.9,48.5,0.01,5.7,8.0,15.9,0,0.0,0
15220,342,2017-10-13,3,BERGEN POINT,58.9,53.8,64.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15226,192,2017-10-13,55,THE BATTERY,59.3,54.1,66.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15278,1672,2017-10-14,26,LA GUARDIA AIRPORT,65.7,53.1,73.0,60.2,0.03,6.6,11.1,17.943243237958807,1,0.0,0
15275,37,2017-10-14,8,CENTRAL PARK,65.5,52.0,72.0,60.6,0.08,3.1,5.1,10.585976390861044,1,0.0,0
15279,1679,2017-10-14,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,66.5,55.0,73.4,61.6,0.06,6.5,11.1,17.931764144906982,0,0.0,0
15280,148,2017-10-14,55,THE BATTERY,65.4,62.8,70.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15277,283,2017-10-14,25,KINGS POINT,64.3,61.2,70.5,40.13438489176157,0.0,3.7,8.0,14.016675267809227,0,0.0,0
15276,548,2017-10-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.5,53.1,73.9,61.8,0.01,6.3,8.9,15.358456475699215,1,0.0,0
15274,263,2017-10-14,3,BERGEN POINT,65.1,61.5,71.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15332,1662,2017-10-15,26,LA GUARDIA AIRPORT,69.8,62.1,75.0,63.1,0.0,6.8,14.0,22.9,1,0.0,0
15330,449,2017-10-15,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.6,60.1,73.9,65.5,0.01,7.8,15.0,22.60206643826525,1,0.0,0
15333,1646,2017-10-15,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,68.9,63.0,75.2,64.4,0.01,6.2,15.0,19.0,0,0.0,0
15328,213,2017-10-15,3,BERGEN POINT,68.3,64.6,72.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15329,49,2017-10-15,8,CENTRAL PARK,68.7,61.0,73.9,62.4,0.0,3.1,9.9,20.0,0,0.0,0
15334,117,2017-10-15,55,THE BATTERY,68.0,64.8,70.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15331,254,2017-10-15,25,KINGS POINT,68.2,65.5,71.6,40.13438489176157,0.0,7.9,15.9,23.656870319859664,0,0.0,0
15386,2048,2017-10-16,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,64.0,55.4,75.0,53.2,0.0,5.1,12.0,15.9,0,0.0,0
15381,406,2017-10-16,3,BERGEN POINT,61.8,55.8,69.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15382,35,2017-10-16,8,CENTRAL PARK,61.0,53.1,73.9,48.7,0.01,5.3,11.1,17.1,1,0.0,0
15383,620,2017-10-16,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.2,55.0,73.9,51.6,0.0,13.4,19.0,25.1,1,0.0,0
15384,371,2017-10-16,25,KINGS POINT,62.2,56.7,69.8,40.13438489176157,0.0,14.4,19.0,27.996685639874865,0,0.0,0
15385,2090,2017-10-16,26,LA GUARDIA AIRPORT,62.6,55.0,75.0,50.9,0.01,14.0,20.0,28.9,1,0.0,0
15387,158,2017-10-16,55,THE BATTERY,61.6,55.8,69.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15437,328,2017-10-17,25,KINGS POINT,51.0,46.2,58.5,40.13438489176157,0.0,10.1,21.0,29.82158416874113,0,0.0,0
15434,350,2017-10-17,3,BERGEN POINT,51.0,44.4,60.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15440,180,2017-10-17,55,THE BATTERY,50.5,43.7,59.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15439,2380,2017-10-17,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,53.8,46.4,69.1,38.1,0.01,4.6,12.0,15.0,0,0.0,0
15435,43,2017-10-17,8,CENTRAL PARK,49.8,42.1,69.1,32.2,0.0,3.6,8.0,14.0,0,0.0,0
15436,592,2017-10-17,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,50.3,42.1,69.1,32.9,0.0,9.5,15.9,20.0,0,0.0,0
15438,2421,2017-10-17,26,LA GUARDIA AIRPORT,51.8,45.0,71.1,32.5,0.0,8.7,17.1,22.9,0,0.0,0
15493,161,2017-10-18,55,THE BATTERY,58.4,50.9,72.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15492,1980,2017-10-18,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,60.4,46.9,75.2,45.5,0.0,7.5,13.0,42.0,0,0.0,0
15490,362,2017-10-18,25,KINGS POINT,59.3,52.5,71.1,40.13438489176157,0.0,6.9,12.0,19.021005305656864,0,0.0,0
15489,556,2017-10-18,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,58.2,42.1,71.1,43.8,0.0,10.0,14.0,21.695356720358028,0,0.0,0
15488,25,2017-10-18,8,CENTRAL PARK,58.5,42.1,72.0,40.8,0.0,3.2,7.0,12.800030037502784,0,0.0,0
15487,439,2017-10-18,3,BERGEN POINT,56.8,46.8,73.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15491,1995,2017-10-18,26,LA GUARDIA AIRPORT,60.0,45.0,73.9,40.3,0.0,6.2,8.9,15.346977382647395,0,0.0,0
15544,2173,2017-10-19,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,64.2,52.0,75.0,49.5,0.01,6.9,13.0,41.0,0,0.0,0
15540,57,2017-10-19,8,CENTRAL PARK,63.2,50.0,72.0,44.6,0.0,4.1,8.0,14.06259164001652,0,0.0,0
15539,334,2017-10-19,3,BERGEN POINT,61.9,52.7,71.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15543,1919,2017-10-19,26,LA GUARDIA AIRPORT,64.7,52.0,73.9,44.5,0.0,7.9,14.0,19.0,0,0.0,0
15542,320,2017-10-19,25,KINGS POINT,62.7,57.0,69.3,40.13438489176157,0.0,8.0,15.0,22.62502462436889,0,0.0,0
15541,628,2017-10-19,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.6,50.0,71.1,52.0,0.0,8.5,14.0,21.523170324580683,0,0.0,0
15545,189,2017-10-19,55,THE BATTERY,62.9,56.1,70.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15593,569,2017-10-20,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.8,51.1,75.0,41.7,0.0,10.3,14.0,22.9,0,0.0,0
15596,2037,2017-10-20,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,66.5,57.0,78.8,45.3,0.05,5.2,13.0,36.9,0,0.0,0
15592,56,2017-10-20,8,CENTRAL PARK,64.8,55.9,73.0,39.1,0.0,4.0,8.0,15.0,0,0.0,0
15591,356,2017-10-20,3,BERGEN POINT,63.9,57.2,72.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15597,203,2017-10-20,55,THE BATTERY,64.9,58.6,74.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15595,1900,2017-10-20,26,LA GUARDIA AIRPORT,66.9,57.9,73.9,41.4,0.0,9.7,14.0,19.0,0,0.0,0
15594,336,2017-10-20,25,KINGS POINT,65.2,61.2,71.1,40.13438489176157,0.0,9.1,14.0,21.59204488289162,0,0.0,0
15648,1697,2017-10-21,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,68.1,59.0,80.6,43.5,0.04,3.0,9.9,40.0,0,0.0,0
15649,160,2017-10-21,55,THE BATTERY,66.5,61.0,76.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15647,1696,2017-10-21,26,LA GUARDIA AIRPORT,67.7,59.0,79.0,42.5,0.0,4.6,12.0,18.756986165464934,0,0.0,0
15646,268,2017-10-21,25,KINGS POINT,64.2,54.7,75.7,40.13438489176157,0.0,3.2,12.0,18.596278862739414,0,0.0,0
15645,507,2017-10-21,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.5,48.0,75.9,42.5,0.0,5.6,12.0,18.871777095983163,0,0.0,0
15644,48,2017-10-21,8,CENTRAL PARK,65.5,55.9,78.1,37.6,0.0,1.7,4.1,9.266019323088198,0,0.0,0
15643,286,2017-10-21,3,BERGEN POINT,64.5,52.0,79.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15699,1676,2017-10-22,26,LA GUARDIA AIRPORT,66.7,57.9,75.9,47.1,0.0,4.5,11.1,17.70218228387052,0,0.0,0
15700,1502,2017-10-22,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,66.7,59.0,80.1,50.6,0.05,4.3,8.0,14.085549826120165,0,0.0,0
15698,225,2017-10-22,25,KINGS POINT,63.4,55.9,70.9,40.13438489176157,0.0,4.6,11.1,17.713661376922342,0,0.0,0
15701,89,2017-10-22,55,THE BATTERY,64.6,59.0,72.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15695,233,2017-10-22,3,BERGEN POINT,62.6,53.2,73.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15696,33,2017-10-22,8,CENTRAL PARK,66.0,55.9,78.1,46.9,0.0,1.6,5.1,10.413789995083699,0,0.0,0
15697,429,2017-10-22,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,61.3,48.0,75.9,53.1,0.0,4.6,9.9,16.322561658865553,0,0.0,0
15750,407,2017-10-23,25,KINGS POINT,64.5,59.5,70.3,40.13438489176157,0.0,6.3,15.0,22.42988004248791,0,0.0,0
15748,43,2017-10-23,8,CENTRAL PARK,66.7,57.0,75.9,59.7,0.0,2.9,7.0,17.1,0,0.0,0
15747,410,2017-10-23,3,BERGEN POINT,65.8,59.5,73.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15753,156,2017-10-23,55,THE BATTERY,66.4,63.1,70.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15751,2148,2017-10-23,26,LA GUARDIA AIRPORT,66.9,57.9,75.9,59.3,0.0,7.1,17.1,22.9,0,0.0,0
15752,2185,2017-10-23,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,67.3,59.0,78.1,61.1,0.0,3.7,12.0,36.9,0,0.0,0
15749,618,2017-10-23,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.5,48.9,73.0,61.0,0.0,7.8,15.9,21.0,0,0.0,0
15800,30,2017-10-24,8,CENTRAL PARK,69.7,61.0,73.9,65.5,0.05,6.5,12.0,26.0,1,0.0,0
15803,2090,2017-10-24,26,LA GUARDIA AIRPORT,70.8,61.0,75.9,65.3,0.04,17.4,26.0,35.9,1,0.0,0
15804,1996,2017-10-24,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,70.0,68.0,73.4,65.5,0.01,9.3,15.9,26.0,1,0.0,0
15805,152,2017-10-24,55,THE BATTERY,69.2,68.0,71.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15801,687,2017-10-24,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.5,55.0,73.9,66.6,0.0,19.9,27.0,39.0,1,0.0,0
15802,532,2017-10-24,25,KINGS POINT,69.8,68.0,72.3,40.13438489176157,0.0,21.5,29.9,41.44752368557014,0,0.0,0
15799,430,2017-10-24,3,BERGEN POINT,69.9,67.3,75.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15855,1970,2017-10-25,26,LA GUARDIA AIRPORT,64.8,61.0,75.9,54.4,0.09,5.5,12.0,15.9,1,0.0,0
15854,437,2017-10-25,25,KINGS POINT,63.8,60.6,67.6,40.13438489176157,0.0,6.2,18.1,26.01207522108279,0,0.0,0
15853,572,2017-10-25,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.1,57.9,73.9,57.3,0.51,6.9,19.0,25.1,1,0.0,0
15852,34,2017-10-25,8,CENTRAL PARK,63.2,57.9,68.0,53.4,0.15,1.6,6.0,11.457114783626293,0,0.0,0
15857,164,2017-10-25,55,THE BATTERY,63.7,59.4,67.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15851,389,2017-10-25,3,BERGEN POINT,63.6,57.6,69.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15856,1999,2017-10-25,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,64.8,60.1,73.0,55.8,0.14,4.1,15.0,39.0,0,0.0,0
15904,32,2017-10-26,8,CENTRAL PARK,56.2,53.1,66.9,40.0,0.0,4.9,8.0,14.0,0,0.0,0
15903,317,2017-10-26,3,BERGEN POINT,56.6,52.7,62.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15909,159,2017-10-26,55,THE BATTERY,57.0,53.4,63.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15908,2230,2017-10-26,47,PORT AUTH DOWNTN MANHATTAN WALL ST HEL,58.3,55.0,66.9,43.9,0.22,4.3,14.0,28.9,1,0.0,0
15907,2147,2017-10-26,26,LA GUARDIA AIRPORT,58.0,53.1,68.0,42.0,0.0,10.5,18.1,25.1,1,0.0,0
15906,383,2017-10-26,25,KINGS POINT,57.7,54.3,61.7,40.13438489176157,0.0,10.4,18.1,26.49419712925936,0,0.0,0
15905,599,2017-10-26,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,56.8,54.0,66.0,43.1,0.0,11.0,15.9,21.0,1,0.0,0
15961,183,2017-10-27,55,THE BATTERY,53.8,47.7,62.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
15957,615,2017-10-27,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,53.6,46.0,61.0,39.0,0.0,8.9,14.0,25.1,0,0.0,0
