,n_req,timestamp,stations
28951,34,2017-10-25,8
28952,572,2017-10-25,24
28953,437,2017-10-25,25
28954,1970,2017-10-25,26
28955,226,2017-10-25,34
28956,407,2017-10-25,35
28957,411,2017-10-25,39
28958,1999,2017-10-25,47
28959,164,2017-10-25,55
28960,416,2018-10-25,3
28961,37,2018-10-25,8
28962,626,2018-10-25,24
28963,356,2018-10-25,25
28964,2542,2018-10-25,26
28965,253,2018-10-25,34
28966,543,2018-10-25,35
28967,709,2018-10-25,39
28968,2484,2018-10-25,47
28969,190,2018-10-25,55
28970,272,2010-10-26,3
28971,53,2010-10-26,8
28972,391,2010-10-26,24
28973,267,2010-10-26,25
28974,1807,2010-10-26,26
28975,229,2010-10-26,34
28976,351,2010-10-26,35
28977,312,2010-10-26,39
28978,1495,2010-10-26,47
28979,65,2010-10-26,55
28980,247,2011-10-26,3
28981,32,2011-10-26,8
28982,492,2011-10-26,24
28983,262,2011-10-26,25
28984,2108,2011-10-26,26
28985,217,2011-10-26,34
28986,303,2011-10-26,35
28987,521,2011-10-26,39
28988,1775,2011-10-26,47
28989,103,2011-10-26,55
28990,303,2012-10-26,3
28991,20,2012-10-26,8
28992,367,2012-10-26,24
28993,243,2012-10-26,25
28994,1384,2012-10-26,26
28995,157,2012-10-26,34
28996,306,2012-10-26,35
28997,402,2012-10-26,39
28998,1227,2012-10-26,47
28999,67,2012-10-26,55
29000,129,2013-10-26,3
29001,23,2013-10-26,8
29002,178,2013-10-26,24
29003,167,2013-10-26,25
29004,1248,2013-10-26,26
29005,146,2013-10-26,34
29006,395,2013-10-26,35
29007,526,2013-10-26,39
29008,1204,2013-10-26,47
29009,68,2013-10-26,55
29010,151,2014-10-26,3
29011,15,2014-10-26,8
29012,299,2014-10-26,24
29013,154,2014-10-26,25
29014,1273,2014-10-26,26
29015,185,2014-10-26,34
29016,239,2014-10-26,35
29017,382,2014-10-26,39
29018,1299,2014-10-26,47
29019,54,2014-10-26,55
29020,305,2015-10-26,3
29021,42,2015-10-26,8
29022,499,2015-10-26,24
29023,278,2015-10-26,25
29024,2153,2015-10-26,26
29025,274,2015-10-26,34
29026,442,2015-10-26,35
29027,563,2015-10-26,39
29028,2073,2015-10-26,47
29029,149,2015-10-26,55
29030,322,2016-10-26,3
29031,36,2016-10-26,8
29032,551,2016-10-26,24
29033,315,2016-10-26,25
29034,2870,2016-10-26,26
29035,324,2016-10-26,34
29036,481,2016-10-26,35
29037,828,2016-10-26,39
29038,2574,2016-10-26,47
29039,174,2016-10-26,55
29040,317,2017-10-26,3
29041,32,2017-10-26,8
29042,599,2017-10-26,24
29043,383,2017-10-26,25
29044,2147,2017-10-26,26
29045,271,2017-10-26,34
29046,420,2017-10-26,35
29047,487,2017-10-26,39
29048,2230,2017-10-26,47
29049,159,2017-10-26,55
29050,374,2018-10-26,3
29051,43,2018-10-26,8
29052,583,2018-10-26,24
29053,438,2018-10-26,25
29054,2607,2018-10-26,26
29055,345,2018-10-26,34
29056,528,2018-10-26,35
29057,610,2018-10-26,39
29058,2384,2018-10-26,47
29059,128,2018-10-26,55
29060,280,2010-10-27,3
29061,27,2010-10-27,8
29062,414,2010-10-27,24
29063,252,2010-10-27,25
29064,1467,2010-10-27,26
29065,194,2010-10-27,34
29066,263,2010-10-27,35
29067,324,2010-10-27,39
29068,1601,2010-10-27,47
29069,71,2010-10-27,55
29070,259,2011-10-27,3
29071,56,2011-10-27,8
29072,399,2011-10-27,24
29073,233,2011-10-27,25
29074,2296,2011-10-27,26
29075,208,2011-10-27,34
29076,318,2011-10-27,35
29077,595,2011-10-27,39
29078,2070,2011-10-27,47
29079,117,2011-10-27,55
29080,186,2012-10-27,3
29081,17,2012-10-27,8
29082,233,2012-10-27,24
29083,161,2012-10-27,25
29084,1040,2012-10-27,26
29085,199,2012-10-27,34
29086,302,2012-10-27,35
29087,349,2012-10-27,39
29088,1078,2012-10-27,47
29089,60,2012-10-27,55
29090,100,2013-10-27,3
29091,9,2013-10-27,8
29092,214,2013-10-27,24
29093,121,2013-10-27,25
29094,1075,2013-10-27,26
29095,123,2013-10-27,34
29096,328,2013-10-27,35
29097,323,2013-10-27,39
29098,957,2013-10-27,47
29099,46,2013-10-27,55
29100,280,2014-10-27,3
29101,27,2014-10-27,8
29102,411,2014-10-27,24
29103,237,2014-10-27,25
29104,1840,2014-10-27,26
29105,285,2014-10-27,34
29106,367,2014-10-27,35
29107,511,2014-10-27,39
29108,1757,2014-10-27,47
29109,136,2014-10-27,55
29110,365,2015-10-27,3
29111,58,2015-10-27,8
29112,505,2015-10-27,24
29113,271,2015-10-27,25
29114,2128,2015-10-27,26
29115,274,2015-10-27,34
29116,415,2015-10-27,35
29117,548,2015-10-27,39
29118,1935,2015-10-27,47
29119,147,2015-10-27,55
29120,260,2016-10-27,3
29121,49,2016-10-27,8
29122,497,2016-10-27,24
29123,259,2016-10-27,25
29124,2548,2016-10-27,26
29125,246,2016-10-27,34
29126,468,2016-10-27,35
29127,661,2016-10-27,39
29128,2344,2016-10-27,47
29129,138,2016-10-27,55
29130,385,2017-10-27,3
29131,45,2017-10-27,8
29132,615,2017-10-27,24
29133,373,2017-10-27,25
29134,2247,2017-10-27,26
29135,269,2017-10-27,34
29136,455,2017-10-27,35
29137,513,2017-10-27,39
29138,2209,2017-10-27,47
29139,183,2017-10-27,55
29140,297,2018-10-27,3
29141,22,2018-10-27,8
29142,606,2018-10-27,24
29143,326,2018-10-27,25
29144,1965,2018-10-27,26
29145,236,2018-10-27,34
29146,379,2018-10-27,35
29147,597,2018-10-27,39
29148,1897,2018-10-27,47
29149,114,2018-10-27,55
29150,235,2010-10-28,3
29151,24,2010-10-28,8
29152,357,2010-10-28,24
29153,196,2010-10-28,25
29154,1444,2010-10-28,26
29155,199,2010-10-28,34
29156,261,2010-10-28,35
29157,302,2010-10-28,39
29158,1542,2010-10-28,47
29159,224,2010-10-28,55
29160,324,2011-10-28,3
29161,61,2011-10-28,8
29162,548,2011-10-28,24
29163,290,2011-10-28,25
29164,2827,2011-10-28,26
29165,246,2011-10-28,34
29166,398,2011-10-28,35
29167,793,2011-10-28,39
29168,2308,2011-10-28,47
29169,123,2011-10-28,55
29170,107,2012-10-28,3
29171,11,2012-10-28,8
29172,147,2012-10-28,24
29173,68,2012-10-28,25
29174,647,2012-10-28,26
29175,113,2012-10-28,34
29176,152,2012-10-28,35
29177,176,2012-10-28,39
29178,657,2012-10-28,47
29179,27,2012-10-28,55
29180,249,2013-10-28,3
29181,30,2013-10-28,8
29182,346,2013-10-28,24
29183,239,2013-10-28,25
29184,1623,2013-10-28,26
29185,177,2013-10-28,34
29186,288,2013-10-28,35
29187,398,2013-10-28,39
29188,1602,2013-10-28,47
29189,78,2013-10-28,55
29190,286,2014-10-28,3
29191,40,2014-10-28,8
29192,402,2014-10-28,24
29193,204,2014-10-28,25
29194,1685,2014-10-28,26
29195,199,2014-10-28,34
29196,334,2014-10-28,35
29197,489,2014-10-28,39
29198,1741,2014-10-28,47
29199,81,2014-10-28,55
29200,284,2015-10-28,3
29201,30,2015-10-28,8
29202,491,2015-10-28,24
29203,273,2015-10-28,25
29204,1791,2015-10-28,26
29205,217,2015-10-28,34
29206,353,2015-10-28,35
29207,527,2015-10-28,39
29208,1923,2015-10-28,47
29209,113,2015-10-28,55
29210,253,2016-10-28,3
29211,37,2016-10-28,8
29212,454,2016-10-28,24
29213,265,2016-10-28,25
29214,2148,2016-10-28,26
29215,269,2016-10-28,34
29216,424,2016-10-28,35
29217,571,2016-10-28,39
29218,2149,2016-10-28,47
29219,122,2016-10-28,55
29220,280,2017-10-28,3
29221,56,2017-10-28,8
29222,492,2017-10-28,24
29223,343,2017-10-28,25
29224,1865,2017-10-28,26
29225,277,2017-10-28,34
29226,473,2017-10-28,35
29227,508,2017-10-28,39
29228,1965,2017-10-28,47
29229,157,2017-10-28,55
29230,286,2018-10-28,3
29231,30,2018-10-28,8
29232,453,2018-10-28,24
29233,314,2018-10-28,25
29234,1894,2018-10-28,26
29235,177,2018-10-28,34
29236,356,2018-10-28,35
29237,513,2018-10-28,39
29238,1878,2018-10-28,47
29239,101,2018-10-28,55
29240,262,2010-10-29,3
29241,20,2010-10-29,8
29242,336,2010-10-29,24
29243,199,2010-10-29,25
29244,1602,2010-10-29,26
29245,249,2010-10-29,34
29246,332,2010-10-29,35
29247,416,2010-10-29,39
29248,1452,2010-10-29,47
29249,81,2010-10-29,55
29250,916,2011-10-29,3
29251,27,2011-10-29,8
29252,338,2011-10-29,24
29253,152,2011-10-29,25
29254,2144,2011-10-29,26
29255,220,2011-10-29,34
29256,273,2011-10-29,35
29257,608,2011-10-29,39
29258,1740,2011-10-29,47
29259,72,2011-10-29,55
29260,657,2012-10-29,3
29261,22,2012-10-29,8
29262,830,2012-10-29,24
29263,893,2012-10-29,25
29264,1234,2012-10-29,26
29265,110,2012-10-29,34
29266,175,2012-10-29,35
29267,144,2012-10-29,39
29268,1646,2012-10-29,47
29269,102,2012-10-29,55
29270,245,2013-10-29,3
29271,29,2013-10-29,8
29272,424,2013-10-29,24
29273,231,2013-10-29,25
29274,1766,2013-10-29,26
29275,194,2013-10-29,34
29276,332,2013-10-29,35
29277,490,2013-10-29,39
29278,1757,2013-10-29,47
29279,68,2013-10-29,55
29280,267,2014-10-29,3
29281,40,2014-10-29,8
29282,465,2014-10-29,24
29283,232,2014-10-29,25
29284,1444,2014-10-29,26
29285,252,2014-10-29,34
29286,373,2014-10-29,35
29287,420,2014-10-29,39
29288,1532,2014-10-29,47
29289,99,2014-10-29,55
29290,258,2015-10-29,3
29291,45,2015-10-29,8
29292,602,2015-10-29,24
29293,318,2015-10-29,25
29294,1668,2015-10-29,26
29295,292,2015-10-29,34
29296,400,2015-10-29,35
29297,438,2015-10-29,39
29298,1698,2015-10-29,47
29299,130,2015-10-29,55
29300,277,2016-10-29,3
29301,39,2016-10-29,8
29302,378,2016-10-29,24
29303,222,2016-10-29,25
29304,1693,2016-10-29,26
29305,259,2016-10-29,34
29306,513,2016-10-29,35
29307,520,2016-10-29,39
29308,1751,2016-10-29,47
29309,123,2016-10-29,55
29310,264,2017-10-29,3
29311,32,2017-10-29,8
29312,419,2017-10-29,24
29313,265,2017-10-29,25
29314,1744,2017-10-29,26
29315,208,2017-10-29,34
29316,371,2017-10-29,35
29317,463,2017-10-29,39
29318,1853,2017-10-29,47
29319,120,2017-10-29,55
29320,442,2018-10-29,3
29321,33,2018-10-29,8
29322,623,2018-10-29,24
29323,467,2018-10-29,25
29324,2457,2018-10-29,26
29325,299,2018-10-29,34
29326,554,2018-10-29,35
29327,546,2018-10-29,39
29328,2493,2018-10-29,47
29329,170,2018-10-29,55
29330,153,2010-10-30,3
29331,28,2010-10-30,8
29332,272,2010-10-30,24
29333,130,2010-10-30,25
29334,1323,2010-10-30,26
29335,167,2010-10-30,34
29336,251,2010-10-30,35
29337,393,2010-10-30,39
29338,1347,2010-10-30,47
29339,56,2010-10-30,55
29340,633,2011-10-30,3
29341,30,2011-10-30,8
29342,250,2011-10-30,24
29343,123,2011-10-30,25
29344,1883,2011-10-30,26
29345,132,2011-10-30,34
29346,241,2011-10-30,35
29347,585,2011-10-30,39
29348,1512,2011-10-30,47
29349,99,2011-10-30,55
29350,462,2012-10-30,3
29351,6,2012-10-30,8
29352,1006,2012-10-30,24
29353,1005,2012-10-30,25
29354,1290,2012-10-30,26
29355,115,2012-10-30,34
29356,115,2012-10-30,35
29357,97,2012-10-30,39
29358,1456,2012-10-30,47
29359,144,2012-10-30,55
29360,209,2013-10-30,3
29361,28,2013-10-30,8
29362,441,2013-10-30,24
29363,193,2013-10-30,25
29364,1523,2013-10-30,26
29365,187,2013-10-30,34
29366,358,2013-10-30,35
29367,391,2013-10-30,39
29368,1485,2013-10-30,47
29369,93,2013-10-30,55
29370,544,2014-10-30,3
29371,41,2014-10-30,8
29372,440,2014-10-30,24
29373,269,2014-10-30,25
29374,1807,2014-10-30,26
29375,238,2014-10-30,34
29376,364,2014-10-30,35
29377,615,2014-10-30,39
29378,1703,2014-10-30,47
29379,103,2014-10-30,55
29380,262,2015-10-30,3
29381,43,2015-10-30,8
29382,487,2015-10-30,24
29383,247,2015-10-30,25
29384,1750,2015-10-30,26
29385,318,2015-10-30,34
29386,412,2015-10-30,35
29387,469,2015-10-30,39
29388,1749,2015-10-30,47
29389,121,2015-10-30,55
29390,211,2016-10-30,3
29391,30,2016-10-30,8
29392,338,2016-10-30,24
29393,232,2016-10-30,25
29394,1621,2016-10-30,26
29395,189,2016-10-30,34
29396,394,2016-10-30,35
29397,463,2016-10-30,39
29398,1578,2016-10-30,47
29399,143,2016-10-30,55
29400,470,2017-10-30,3
29401,33,2017-10-30,8
29402,715,2017-10-30,24
29403,511,2017-10-30,25
29404,2677,2017-10-30,26
29405,323,2017-10-30,34
29406,477,2017-10-30,35
29407,650,2017-10-30,39
29408,2548,2017-10-30,47
29409,188,2017-10-30,55
29410,387,2018-10-30,3
29411,44,2018-10-30,8
29412,593,2018-10-30,24
29413,410,2018-10-30,25
29414,2398,2018-10-30,26
29415,262,2018-10-30,34
29416,500,2018-10-30,35
29417,597,2018-10-30,39
29418,2526,2018-10-30,47
29419,233,2018-10-30,55
29420,118,2010-10-31,3
29421,27,2010-10-31,8
29422,203,2010-10-31,24
29423,112,2010-10-31,25
29424,1247,2010-10-31,26
29425,147,2010-10-31,34
29426,226,2010-10-31,35
29427,445,2010-10-31,39
29428,1212,2010-10-31,47
29429,51,2010-10-31,55
29430,582,2011-10-31,3
29431,31,2011-10-31,8
29432,520,2011-10-31,24
29433,247,2011-10-31,25
29434,2639,2011-10-31,26
29435,292,2011-10-31,34
29436,425,2011-10-31,35
29437,700,2011-10-31,39
29438,2339,2011-10-31,47
29439,128,2011-10-31,55
29440,674,2012-10-31,3
29441,8,2012-10-31,8
29442,1143,2012-10-31,24
29443,944,2012-10-31,25
29444,1529,2012-10-31,26
29445,121,2012-10-31,34
29446,111,2012-10-31,35
29447,222,2012-10-31,39
29448,1573,2012-10-31,47
29449,153,2012-10-31,55
29450,238,2013-10-31,3
29451,24,2013-10-31,8
29452,308,2013-10-31,24
29453,234,2013-10-31,25
29454,1261,2013-10-31,26
29455,176,2013-10-31,34
29456,366,2013-10-31,35
29457,361,2013-10-31,39
29458,1351,2013-10-31,47
29459,64,2013-10-31,55
29460,325,2014-10-31,3
29461,45,2014-10-31,8
29462,415,2014-10-31,24
29463,203,2014-10-31,25
29464,1920,2014-10-31,26
29465,274,2014-10-31,34
29466,355,2014-10-31,35
29467,574,2014-10-31,39
29468,1787,2014-10-31,47
29469,86,2014-10-31,55
29470,160,2015-10-31,3
29471,43,2015-10-31,8
29472,323,2015-10-31,24
29473,200,2015-10-31,25
29474,1477,2015-10-31,26
29475,259,2015-10-31,34
29476,496,2015-10-31,35
29477,600,2015-10-31,39
29478,1590,2015-10-31,47
29479,109,2015-10-31,55
29480,333,2016-10-31,3
29481,41,2016-10-31,8
29482,540,2016-10-31,24
29483,322,2016-10-31,25
29484,2124,2016-10-31,26
29485,258,2016-10-31,34
29486,441,2016-10-31,35
29487,560,2016-10-31,39
29488,2018,2016-10-31,47
29489,161,2016-10-31,55
29490,317,2017-10-31,3
29491,40,2017-10-31,8
29492,568,2017-10-31,24
29493,467,2017-10-31,25
29494,2404,2017-10-31,26
29495,267,2017-10-31,34
29496,466,2017-10-31,35
29497,635,2017-10-31,39
29498,2550,2017-10-31,47
29499,136,2017-10-31,55
29500,376,2018-10-31,3
29501,27,2018-10-31,8
29502,542,2018-10-31,24
29503,416,2018-10-31,25
29504,2303,2018-10-31,26
29505,312,2018-10-31,34
29506,736,2018-10-31,35
29507,566,2018-10-31,39
29508,2283,2018-10-31,47
29509,165,2018-10-31,55
29510,246,2010-11-01,3
29511,46,2010-11-01,8
29512,469,2010-11-01,24
29513,256,2010-11-01,25
29514,2480,2010-11-01,26
29515,200,2010-11-01,34
29516,298,2010-11-01,35
29517,656,2010-11-01,39
29518,2067,2010-11-01,47
29519,117,2010-11-01,55
29520,554,2011-11-01,3
29521,37,2011-11-01,8
29522,523,2011-11-01,24
29523,887,2011-11-01,25
29524,2004,2011-11-01,26
29525,286,2011-11-01,34
29526,355,2011-11-01,35
29527,632,2011-11-01,39
29528,2061,2011-11-01,47
29529,126,2011-11-01,55
29530,533,2012-11-01,3
29531,6,2012-11-01,8
29532,701,2012-11-01,24
29533,561,2012-11-01,25
29534,1627,2012-11-01,26
29535,131,2012-11-01,34
29536,129,2012-11-01,35
29537,380,2012-11-01,39
29538,1536,2012-11-01,47
29539,99,2012-11-01,55
29540,186,2013-11-01,3
29541,23,2013-11-01,8
29542,387,2013-11-01,24
29543,211,2013-11-01,25
29544,1273,2013-11-01,26
29545,218,2013-11-01,34
29546,324,2013-11-01,35
29547,271,2013-11-01,39
29548,1334,2013-11-01,47
29549,102,2013-11-01,55
29550,141,2014-11-01,3
29551,42,2014-11-01,8
29552,374,2014-11-01,24
29553,179,2014-11-01,25
29554,1992,2014-11-01,26
29555,196,2014-11-01,34
29556,373,2014-11-01,35
29557,638,2014-11-01,39
29558,1520,2014-11-01,47
29559,73,2014-11-01,55
29560,158,2015-11-01,3
29561,49,2015-11-01,8
29562,307,2015-11-01,24
29563,191,2015-11-01,25
29564,1293,2015-11-01,26
29565,143,2015-11-01,34
29566,303,2015-11-01,35
29567,513,2015-11-01,39
29568,1352,2015-11-01,47
29569,93,2015-11-01,55
29570,418,2016-11-01,3
29571,30,2016-11-01,8
29572,530,2016-11-01,24
29573,300,2016-11-01,25
29574,2059,2016-11-01,26
29575,296,2016-11-01,34
29576,446,2016-11-01,35
29577,537,2016-11-01,39
29578,1941,2016-11-01,47
29579,126,2016-11-01,55
29580,362,2017-11-01,3
29581,38,2017-11-01,8
29582,681,2017-11-01,24
29583,396,2017-11-01,25
29584,2546,2017-11-01,26
29585,326,2017-11-01,34
29586,481,2017-11-01,35
29587,624,2017-11-01,39
29588,2409,2017-11-01,47
29589,183,2017-11-01,55
29590,406,2018-11-01,3
29591,38,2018-11-01,8
29592,625,2018-11-01,24
29593,422,2018-11-01,25
29594,2088,2018-11-01,26
29595,268,2018-11-01,34
29596,505,2018-11-01,35
29597,535,2018-11-01,39
29598,2172,2018-11-01,47
29599,197,2018-11-01,55
29600,214,2010-11-02,3
29601,40,2010-11-02,8
29602,454,2010-11-02,24
29603,182,2010-11-02,25
29604,2580,2010-11-02,26
29605,260,2010-11-02,34
29606,318,2010-11-02,35
29607,630,2010-11-02,39
29608,1996,2010-11-02,47
29609,96,2010-11-02,55
29610,420,2011-11-02,3
29611,35,2011-11-02,8
29612,485,2011-11-02,24
29613,316,2011-11-02,25
29614,2101,2011-11-02,26
29615,247,2011-11-02,34
29616,323,2011-11-02,35
29617,461,2011-11-02,39
29618,1909,2011-11-02,47
29619,101,2011-11-02,55
29620,442,2012-11-02,3
29621,29,2012-11-02,8
29622,657,2012-11-02,24
29623,541,2012-11-02,25
29624,1980,2012-11-02,26
29625,165,2012-11-02,34
29626,202,2012-11-02,35
29627,598,2012-11-02,39
29628,1842,2012-11-02,47
29629,120,2012-11-02,55
29630,149,2013-11-02,3
29631,20,2013-11-02,8
29632,175,2013-11-02,24
29633,118,2013-11-02,25
29634,987,2013-11-02,26
29635,183,2013-11-02,34
29636,337,2013-11-02,35
29637,358,2013-11-02,39
29638,1021,2013-11-02,47
29639,29,2013-11-02,55
29640,164,2014-11-02,3
29641,23,2014-11-02,8
29642,486,2014-11-02,24
29643,323,2014-11-02,25
29644,2089,2014-11-02,26
29645,248,2014-11-02,34
29646,286,2014-11-02,35
29647,647,2014-11-02,39
29648,1837,2014-11-02,47
29649,83,2014-11-02,55
29650,254,2015-11-02,3
29651,37,2015-11-02,8
29652,555,2015-11-02,24
29653,287,2015-11-02,25
29654,1730,2015-11-02,26
29655,258,2015-11-02,34
29656,347,2015-11-02,35
29657,476,2015-11-02,39
29658,1788,2015-11-02,47
29659,91,2015-11-02,55
29660,364,2016-11-02,3
29661,32,2016-11-02,8
29662,453,2016-11-02,24
29663,341,2016-11-02,25
29664,1967,2016-11-02,26
29665,304,2016-11-02,34
29666,459,2016-11-02,35
29667,502,2016-11-02,39
29668,1815,2016-11-02,47
29669,136,2016-11-02,55
29670,390,2017-11-02,3
29671,30,2017-11-02,8
29672,627,2017-11-02,24
29673,488,2017-11-02,25
29674,1932,2017-11-02,26
29675,309,2017-11-02,34
29676,460,2017-11-02,35
29677,486,2017-11-02,39
29678,2218,2017-11-02,47
29679,235,2017-11-02,55
29680,335,2018-11-02,3
29681,34,2018-11-02,8
29682,529,2018-11-02,24
29683,480,2018-11-02,25
29684,1862,2018-11-02,26
29685,239,2018-11-02,34
29686,478,2018-11-02,35
29687,565,2018-11-02,39
29688,1962,2018-11-02,47
29689,146,2018-11-02,55
29690,255,2010-11-03,3
29691,35,2010-11-03,8
29692,453,2010-11-03,24
29693,262,2010-11-03,25
29694,2110,2010-11-03,26
29695,247,2010-11-03,34
29696,285,2010-11-03,35
29697,597,2010-11-03,39
29698,2045,2010-11-03,47
29699,104,2010-11-03,55
29700,341,2011-11-03,3
29701,24,2011-11-03,8
29702,450,2011-11-03,24
29703,274,2011-11-03,25
29704,1767,2011-11-03,26
29705,216,2011-11-03,34
29706,259,2011-11-03,35
29707,503,2011-11-03,39
29708,1688,2011-11-03,47
29709,141,2011-11-03,55
29710,270,2012-11-03,3
29711,9,2012-11-03,8
29712,432,2012-11-03,24
29713,344,2012-11-03,25
29714,1562,2012-11-03,26
29715,150,2012-11-03,34
29716,249,2012-11-03,35
29717,420,2012-11-03,39
29718,1482,2012-11-03,47
29719,90,2012-11-03,55
29720,126,2013-11-03,3
29721,17,2013-11-03,8
29722,236,2013-11-03,24
29723,93,2013-11-03,25
29724,1263,2013-11-03,26
29725,140,2013-11-03,34
29726,222,2013-11-03,35
29727,419,2013-11-03,39
29728,1185,2013-11-03,47
29729,59,2013-11-03,55
29730,242,2014-11-03,3
29731,62,2014-11-03,8
29732,491,2014-11-03,24
29733,358,2014-11-03,25
29734,2392,2014-11-03,26
29735,249,2014-11-03,34
29736,419,2014-11-03,35
29737,705,2014-11-03,39
29738,2074,2014-11-03,47
29739,78,2014-11-03,55
29740,294,2015-11-03,3
29741,33,2015-11-03,8
29742,392,2015-11-03,24
29743,303,2015-11-03,25
29744,1653,2015-11-03,26
29745,275,2015-11-03,34
29746,388,2015-11-03,35
29747,428,2015-11-03,39
29748,1503,2015-11-03,47
29749,107,2015-11-03,55
29750,337,2016-11-03,3
29751,17,2016-11-03,8
29752,511,2016-11-03,24
29753,301,2016-11-03,25
29754,1723,2016-11-03,26
29755,231,2016-11-03,34
29756,468,2016-11-03,35
29757,473,2016-11-03,39
29758,1870,2016-11-03,47
29759,127,2016-11-03,55
29760,350,2017-11-03,3
29761,39,2017-11-03,8
29762,578,2017-11-03,24
29763,471,2017-11-03,25
29764,2116,2017-11-03,26
29765,293,2017-11-03,34
29766,450,2017-11-03,35
29767,424,2017-11-03,39
29768,1949,2017-11-03,47
29769,197,2017-11-03,55
29770,271,2018-11-03,3
29771,39,2018-11-03,8
29772,451,2018-11-03,24
29773,279,2018-11-03,25
29774,1768,2018-11-03,26
29775,225,2018-11-03,34
29776,411,2018-11-03,35
29777,493,2018-11-03,39
