,Unique Key,Complaint,timestamp_x,stations,StationName,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce
7858,37,water system,2016-05-26,25,KINGS POINT,66.8,56.5,82.9,40.13438489176157,0.0,2.3,9.9,16.058542518673626,0,0.0,0
7857,63,water system,2016-05-26,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.1,57.0,87.1,52.4,0.01,6.6,15.0,19.0,0,0.0,0
7859,136,water system,2016-05-26,26,LA GUARDIA AIRPORT,74.4,60.1,90.0,53.1,0.02,3.9,11.1,18.1,0,0.0,0
7855,52,water system,2016-05-26,3,BERGEN POINT,71.6,57.9,88.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7856,9,other water,2016-05-26,8,CENTRAL PARK,73.2,57.9,88.0,47.5,0.03,3.0,6.0,11.617822086351815,0,0.0,0
7911,208,water system,2016-05-27,26,LA GUARDIA AIRPORT,82.2,60.1,91.9,55.0,0.0,7.2,15.0,20.0,0,0.0,0
7907,28,water system,2016-05-27,3,BERGEN POINT,78.5,66.6,91.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7908,8,Taxi,2016-05-27,8,CENTRAL PARK,79.3,61.0,90.0,48.3,0.0,3.3,6.0,11.652259365507286,0,0.0,0
7909,40,water system,2016-05-27,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.9,57.0,87.1,53.2,0.0,8.4,17.1,25.10536550317557,0,0.0,0
7910,27,water system,2016-05-27,25,KINGS POINT,73.7,64.6,81.5,40.13438489176157,0.0,4.4,20.0,28.00802609973989,0,0.0,0
7912,24,vent,2016-05-27,55,THE BATTERY,76.1,68.7,84.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7960,8,water system,2016-05-28,8,CENTRAL PARK,78.1,69.1,90.0,58.6,0.0,3.1,8.0,15.9,0,0.0,0
7959,42,water system,2016-05-28,3,BERGEN POINT,78.1,71.4,86.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7964,18,water system,2016-05-28,55,THE BATTERY,73.7,68.9,80.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7963,482,water system,2016-05-28,26,LA GUARDIA AIRPORT,76.6,55.0,91.9,65.1,0.0,7.2,14.0,20.0,0,0.0,0
7962,59,water system,2016-05-28,25,KINGS POINT,68.9,62.8,75.7,40.13438489176157,0.0,5.5,19.0,26.97504635826262,0,0.0,0
7961,169,water system,2016-05-28,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.2,62.1,84.0,60.9,0.0,7.3,22.0,26.0,0,0.0,0
8015,673,window guard,2016-05-29,26,LA GUARDIA AIRPORT,79.9,66.9,91.9,66.5,0.0,8.4,15.0,15.9,0,0.0,0
8011,58,water system,2016-05-29,3,BERGEN POINT,81.6,70.3,93.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8012,11,vent,2016-05-29,8,CENTRAL PARK,79.6,71.1,90.0,62.6,0.0,4.4,7.0,15.0,0,0.0,0
8013,252,water system,2016-05-29,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.9,63.0,79.0,60.1,0.0,10.8,18.1,26.0,0,0.0,0
8014,87,water system,2016-05-29,25,KINGS POINT,72.7,66.4,80.8,40.13438489176157,0.0,7.7,20.0,28.38683617045005,0,0.0,0
8016,28,other water,2016-05-29,55,THE BATTERY,77.3,69.4,85.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8065,123,water system,2016-05-30,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.4,64.0,79.0,58.5,0.0,8.1,17.1,25.0709282240201,0,0.0,0
8066,35,water system,2016-05-30,25,KINGS POINT,72.9,68.7,77.2,40.13438489176157,0.0,9.8,18.1,26.425322570948413,0,0.0,0
8068,11,water system,2016-05-30,55,THE BATTERY,75.3,69.4,81.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8064,5,water system,2016-05-30,8,CENTRAL PARK,77.9,71.1,91.9,59.2,0.0,4.2,8.0,19.0,0,0.0,0
8063,45,water system,2016-05-30,3,BERGEN POINT,78.6,69.3,86.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8067,308,water system,2016-05-30,26,LA GUARDIA AIRPORT,80.0,73.0,91.9,64.4,0.0,9.1,17.1,21.0,0,0.0,0
8116,9,water system,2016-05-31,8,CENTRAL PARK,73.0,68.0,87.1,66.6,1.65,2.6,6.0,11.571905714144526,1,0.0,0
8115,53,water system,2016-05-31,3,BERGEN POINT,74.1,68.4,80.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8117,44,water system,2016-05-31,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.4,64.0,78.1,66.0,1.05,8.7,15.9,19.0,1,0.0,0
8118,49,water system,2016-05-31,25,KINGS POINT,69.1,65.5,76.6,40.13438489176157,0.0,5.7,13.0,20.04250595408232,0,0.0,0
8119,191,water system,2016-05-31,26,LA GUARDIA AIRPORT,73.5,69.1,87.1,70.7,1.53,6.6,15.0,19.0,1,0.0,0
8120,19,water system,2016-05-31,55,THE BATTERY,71.1,65.3,76.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8167,42,water system,2016-06-01,3,BERGEN POINT,75.5,70.7,82.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8171,155,water system,2016-06-01,26,LA GUARDIA AIRPORT,76.7,69.1,86.0,67.3,0.0,7.5,13.0,15.9,0,0.0,0
8168,7,water system,2016-06-01,8,CENTRAL PARK,76.0,68.0,84.9,64.1,0.0,3.6,6.0,11.686696644662753,0,0.0,0
8169,42,water system,2016-06-01,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.1,64.0,79.0,66.0,0.01,6.9,15.0,20.0,0,0.0,0
8170,31,water system,2016-06-01,25,KINGS POINT,70.9,67.1,78.3,40.13438489176157,0.0,5.8,11.1,17.85141049354422,0,0.0,0
8172,18,water system,2016-06-01,55,THE BATTERY,72.1,68.9,79.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8222,35,water system,2016-06-02,25,KINGS POINT,69.0,63.1,77.2,40.13438489176157,0.0,3.5,9.9,16.196291635295502,0,0.0,0
8223,147,water system,2016-06-02,26,LA GUARDIA AIRPORT,76.0,68.0,84.0,60.1,0.0,6.7,12.0,15.0,0,0.0,0
8224,16,water system,2016-06-02,55,THE BATTERY,74.5,69.1,81.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8219,46,water system,2016-06-02,3,BERGEN POINT,75.0,69.1,82.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8220,5,water system,2016-06-02,8,CENTRAL PARK,75.3,69.1,84.9,54.4,0.0,4.6,8.9,15.163311893818225,0,0.0,0
8221,37,water system,2016-06-02,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.0,64.9,84.9,57.8,0.0,7.2,18.1,22.0,0,0.0,0
8276,17,water system,2016-06-03,55,THE BATTERY,66.2,62.4,69.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8275,234,water system,2016-06-03,26,LA GUARDIA AIRPORT,68.9,62.1,82.9,59.1,0.0,9.2,13.0,20.0,0,0.0,0
8273,50,water system,2016-06-03,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.7,60.8,70.0,58.8,0.0,8.6,13.0,20.37539965258518,0,0.0,0
8272,4,traffic,2016-06-03,8,CENTRAL PARK,68.4,62.1,82.9,55.9,0.0,4.4,7.0,12.937779154124662,0,0.0,0
8271,31,water system,2016-06-03,3,BERGEN POINT,66.3,62.8,70.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8274,45,water system,2016-06-03,25,KINGS POINT,64.2,60.3,70.9,40.13438489176157,0.0,5.0,9.9,16.368478031072847,0,0.0,0
8328,12,water system,2016-06-04,55,THE BATTERY,63.7,62.4,65.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8327,406,water system,2016-06-04,26,LA GUARDIA AIRPORT,66.3,62.1,73.9,60.3,0.0,6.3,9.9,16.517706240746538,1,0.0,0
8326,30,water system,2016-06-04,25,KINGS POINT,63.2,61.0,67.3,40.13438489176157,0.0,3.8,9.9,16.23072891445097,0,0.0,0
8325,138,water system,2016-06-04,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.8,61.0,72.0,60.7,0.0,5.1,11.1,17.771056842181462,1,0.0,0
8324,5,Taxi,2016-06-04,8,CENTRAL PARK,65.4,62.1,78.1,59.5,0.01,1.5,7.0,12.604885455621796,1,0.0,0
8323,63,water system,2016-06-04,3,BERGEN POINT,64.9,62.4,68.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8376,6,traffic,2016-06-05,8,CENTRAL PARK,72.4,63.0,82.9,63.1,0.03,2.1,7.0,12.673760013932734,1,0.0,0
8375,29,water system,2016-06-05,3,BERGEN POINT,72.4,64.9,83.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8377,123,water system,2016-06-05,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.8,63.0,78.1,63.8,0.01,6.2,11.1,17.897326865751513,0,0.0,0
8378,26,water system,2016-06-05,25,KINGS POINT,69.6,63.3,77.7,40.13438489176157,0.0,5.5,12.0,18.860298002931344,0,0.0,0
8379,392,water system,2016-06-05,26,LA GUARDIA AIRPORT,72.8,63.0,82.9,63.6,0.02,5.5,12.0,18.860298002931344,1,0.0,0
8380,16,traffic,2016-06-05,55,THE BATTERY,69.9,63.7,79.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8427,301,water system,2016-06-06,3,BERGEN POINT,68.3,65.3,72.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8428,6,water system,2016-06-06,8,CENTRAL PARK,67.5,64.4,70.0,63.9,0.4,3.5,13.0,33.0,1,0.0,0
8430,36,water system,2016-06-06,25,KINGS POINT,66.8,64.8,70.5,40.13438489176157,0.0,7.8,13.0,20.283566908170602,0,0.0,0
8431,155,water system,2016-06-06,26,LA GUARDIA AIRPORT,69.3,66.0,82.9,64.0,0.27,7.5,13.0,35.9,1,0.0,0
8432,20,window guard,2016-06-06,55,THE BATTERY,67.9,66.0,70.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8429,43,water system,2016-06-06,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.1,63.0,78.1,64.4,0.0,9.9,18.1,24.1,1,0.0,0
8484,23,water system,2016-06-07,55,THE BATTERY,70.9,66.2,79.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8483,153,water system,2016-06-07,26,LA GUARDIA AIRPORT,75.1,66.9,87.1,60.7,0.67,9.1,14.0,21.0,1,0.0,0
8482,44,water system,2016-06-07,25,KINGS POINT,70.9,65.7,79.5,40.13438489176157,0.0,7.3,12.0,19.066921677864162,0,0.0,0
8481,44,water system,2016-06-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.1,66.0,84.0,62.1,0.67,10.8,15.9,20.0,1,0.0,0
8480,8,other water,2016-06-07,8,CENTRAL PARK,72.6,64.9,82.9,60.1,0.91,4.5,8.9,15.0,0,0.0,0
8479,37,water system,2016-06-07,3,BERGEN POINT,73.5,66.0,84.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8534,38,water system,2016-06-08,25,KINGS POINT,73.6,69.6,80.2,40.13438489176157,0.0,6.9,17.1,24.933179107398228,0,0.0,0
8532,6,water system,2016-06-08,8,CENTRAL PARK,76.4,64.9,84.9,56.0,0.0,4.4,8.9,15.9,0,0.0,0
8531,39,water system,2016-06-08,3,BERGEN POINT,75.7,70.0,83.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8533,49,water system,2016-06-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,74.7,66.9,84.0,60.9,0.0,8.2,13.0,20.32948328037789,0,0.0,0
8536,18,water system,2016-06-08,55,THE BATTERY,73.9,69.8,80.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8535,125,water system,2016-06-08,26,LA GUARDIA AIRPORT,79.3,68.0,87.1,57.3,0.0,9.1,18.1,29.9,0,0.0,0
8586,33,water system,2016-06-09,25,KINGS POINT,62.0,54.5,69.3,40.13438489176157,0.0,13.2,21.0,30.17743605334764,0,0.0,0
8587,142,water system,2016-06-09,26,LA GUARDIA AIRPORT,64.9,55.0,87.1,49.9,0.01,13.0,19.0,28.0,1,0.0,0
8585,43,water system,2016-06-09,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.9,53.6,77.0,47.8,0.0,13.4,20.0,29.9,1,0.0,0
8584,13,traffic,2016-06-09,8,CENTRAL PARK,61.8,52.0,84.9,47.6,0.0,6.2,11.1,22.9,1,0.0,0
8583,42,water system,2016-06-09,3,BERGEN POINT,62.5,55.0,69.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8588,25,water system,2016-06-09,55,THE BATTERY,62.1,54.1,70.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8640,19,water system,2016-06-10,55,THE BATTERY,61.2,54.3,70.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8635,35,water system,2016-06-10,3,BERGEN POINT,61.6,54.5,71.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8636,6,water system,2016-06-10,8,CENTRAL PARK,61.7,52.0,71.1,38.9,0.45,8.0,14.0,26.0,0,0.0,0
8637,57,water system,2016-06-10,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.7,54.0,73.9,38.7,0.66,17.2,26.0,33.0,0,0.0,0
8638,37,water system,2016-06-10,25,KINGS POINT,60.3,54.9,68.5,40.13438489176157,0.0,16.0,22.0,31.65810042384601,0,0.0,0
8639,247,water system,2016-06-10,26,LA GUARDIA AIRPORT,63.6,55.0,73.9,41.4,0.44,17.1,22.0,29.9,0,0.0,0
8686,85,water system,2016-06-11,3,BERGEN POINT,65.4,59.0,75.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8687,9,vent,2016-06-11,8,CENTRAL PARK,66.2,54.0,77.0,36.4,0.0,5.7,9.9,20.0,0,0.0,0
8688,126,water system,2016-06-11,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.4,55.0,79.0,33.9,0.0,13.1,19.0,27.0,0,0.0,0
8689,80,water system,2016-06-11,25,KINGS POINT,63.9,58.5,72.7,40.13438489176157,0.0,10.6,19.0,27.560480103905594,0,0.0,0
8691,23,water system,2016-06-11,55,THE BATTERY,65.5,58.1,76.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8690,427,water system,2016-06-11,26,LA GUARDIA AIRPORT,67.9,55.9,78.1,38.3,0.0,12.0,19.0,27.0,0,0.0,0
8742,15,water system,2016-06-12,55,THE BATTERY,71.1,60.8,84.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8741,416,water system,2016-06-12,26,LA GUARDIA AIRPORT,74.6,59.0,90.0,50.4,0.0,7.0,17.1,24.1,1,0.0,0
8740,40,water system,2016-06-12,25,KINGS POINT,69.4,58.8,82.9,40.13438489176157,0.0,5.6,15.0,22.349526391125146,0,0.0,0
8739,161,water system,2016-06-12,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,70.0,57.9,82.0,50.2,0.0,8.0,15.0,21.0,1,0.0,0
8738,11,water system,2016-06-12,8,CENTRAL PARK,72.1,57.0,88.0,50.9,0.0,2.5,8.9,18.1,0,0.0,0
8737,36,water system,2016-06-12,3,BERGEN POINT,71.9,56.7,88.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8790,46,water system,2016-06-13,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.7,57.9,87.1,55.7,0.0,15.0,25.1,36.9,0,0.0,0
8791,61,water system,2016-06-13,25,KINGS POINT,73.5,65.1,79.2,40.13438489176157,0.0,13.0,25.1,34.90740190393803,0,0.0,0
8792,139,water system,2016-06-13,26,LA GUARDIA AIRPORT,80.2,64.0,90.0,56.7,0.1,14.0,28.9,36.9,0,0.0,0
8793,15,water system,2016-06-13,55,THE BATTERY,78.9,72.9,84.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8789,11,water system,2016-06-13,8,CENTRAL PARK,79.4,59.0,88.0,55.5,0.0,5.6,9.9,21.0,0,0.0,0
8788,28,water system,2016-06-13,3,BERGEN POINT,79.2,71.4,88.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8842,25,water system,2016-06-14,25,KINGS POINT,62.9,57.6,68.9,40.13438489176157,0.0,15.7,22.0,31.62366314469054,0,0.0,0
8840,17,water system,2016-06-14,8,CENTRAL PARK,64.9,57.0,82.9,45.7,0.0,7.1,9.9,26.0,0,0.0,0
8839,77,water system,2016-06-14,3,BERGEN POINT,64.7,58.6,71.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8843,136,water system,2016-06-14,26,LA GUARDIA AIRPORT,66.0,59.0,86.0,47.4,0.0,16.9,28.9,32.1,0,0.0,0
8844,21,water system,2016-06-14,55,THE BATTERY,64.5,57.7,71.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8841,44,water system,2016-06-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.1,57.9,87.1,44.0,0.0,18.0,24.1,34.0,0,0.0,0
